region,year,month,price_cowpeas,price_groundnuts,price_maize,price_millet,price_rice,price_sorghum,price_lag1,price_change_pct,price_volatility_3m,price_shock_flag
Upper West,2016,9,17.93,18.65,8.03,7.06,16.64,6.15,8.7,-7.7,12.087,0
Upper West,2016,10,19.51,18.49,7.55,6.75,15.71,5.48,8.03,-5.98,7.669,0
Upper West,2016,11,18.21,16.79,8.23,6.47,15.58,5.58,7.55,9.01,9.191,0
Upper West,2016,12,18.92,19.18,8.7,7.82,16.89,6.29,8.23,5.71,7.877,0
Upper West,2017,1,20.42,19.99,9.4,9.81,15.46,7.55,8.7,8.05,1.697,0
Upper West,2017,2,20.39,20.2,8.48,9.71,15.9,6.83,9.4,-9.79,9.695,0
Upper West,2017,3,21.73,17.77,7.46,8.64,17.58,6.03,8.48,-12.03,11.004,0
Upper West,2017,4,17.69,16.86,6.37,6.76,16.26,6.33,7.46,-14.61,2.412,0
Upper West,2017,5,18.21,18.37,7.2,6.77,17.02,5.8,6.37,13.03,15.268,0
Upper West,2017,6,17.49,17.02,6.84,7.13,17.39,5.95,7.2,-5.0,14.032,0
Upper West,2017,7,19.19,17.73,7.86,7.84,15.8,6.21,6.84,14.91,10.993,0
Upper West,2017,8,18.78,18.45,8.72,8.39,17.05,6.49,7.86,10.94,10.538,0
Upper West,2017,9,19.34,20.37,9.0,7.26,16.11,6.07,8.72,3.21,5.95,0
Upper West,2017,10,18.74,18.57,7.72,7.27,18.13,6.14,9.0,-14.22,12.888,0
Upper West,2017,11,17.29,19.1,7.76,7.09,17.71,5.57,7.72,0.52,9.384,0
Upper West,2017,12,21.16,19.38,9.13,8.54,17.2,7.34,7.76,17.65,15.95,0
Upper West,2018,1,21.16,22.35,9.08,10.22,17.52,7.85,9.13,-0.55,10.213,0
Upper West,2018,2,21.45,20.29,8.31,9.48,16.14,7.8,9.08,-8.48,13.397,0
Upper West,2018,3,22.61,18.19,7.89,9.2,18.23,7.06,8.31,-5.05,3.977,0
Upper West,2018,4,20.36,17.1,7.49,7.0,16.09,6.05,7.89,-5.07,1.975,0
Upper West,2018,5,19.75,17.53,7.05,7.32,17.26,5.56,7.49,-5.87,0.468,0
Upper West,2018,6,16.62,18.29,7.41,7.73,16.38,6.45,7.05,5.11,6.121,0
Upper West,2018,7,19.67,19.27,8.58,8.15,17.79,6.83,7.41,15.79,10.83,0
Upper West,2018,8,20.68,20.47,8.78,8.26,18.62,6.0,8.58,2.33,7.106,0
Upper West,2018,9,20.09,21.07,8.72,7.37,17.58,6.31,8.78,-0.68,8.77,0
Upper West,2018,10,20.03,19.49,8.36,7.57,17.53,6.25,8.72,-4.13,3.232,0
Upper West,2018,11,18.45,18.67,7.68,7.79,17.23,5.97,8.36,-8.13,3.728,0
Upper West,2018,12,21.09,20.85,10.39,8.73,17.48,6.63,7.68,35.29,23.997,1
Upper West,2019,1,27.03,21.71,9.1,10.82,17.17,7.75,10.39,-12.42,26.394,0
Upper West,2019,2,23.56,21.05,9.97,9.74,18.96,7.08,9.1,9.56,23.88,0
Upper West,2019,3,22.62,20.1,8.91,8.78,18.29,7.13,9.97,-10.63,12.206,0
Upper West,2019,4,21.02,19.99,8.05,7.72,17.36,6.56,8.91,-9.65,11.384,0
Upper West,2019,5,19.37,18.18,7.37,7.51,17.78,6.43,8.05,-8.45,1.092,0
Upper West,2019,6,18.22,18.8,8.31,7.14,20.39,6.31,7.37,12.75,12.601,0
Upper West,2019,7,18.74,17.52,8.49,7.5,18.11,6.63,8.31,2.17,10.6,0
Upper West,2019,8,21.55,19.94,9.78,8.0,19.24,7.28,8.49,15.19,6.921,0
Upper West,2019,9,21.38,21.0,9.22,8.11,17.48,6.51,9.78,-5.73,10.564,0
Upper West,2019,10,18.63,21.61,8.68,7.03,18.5,6.09,9.22,-5.86,12.116,0
Upper West,2019,11,21.25,21.91,8.42,6.77,17.57,6.1,8.68,-3.0,1.615,0
Upper West,2019,12,22.03,21.84,9.27,9.97,17.72,7.41,8.42,10.1,8.51,0
Upper West,2020,1,25.94,24.59,10.3,10.51,19.0,8.12,9.27,11.11,7.871,0
Upper West,2020,2,21.58,20.61,10.57,10.15,17.52,8.29,10.3,2.62,4.638,0
Upper West,2020,3,24.97,19.16,10.23,9.86,17.31,6.58,10.57,-3.22,7.206,0
Upper West,2020,4,20.62,19.14,8.28,7.58,19.11,6.3,10.23,-19.06,11.218,0
Upper West,2020,5,21.37,18.83,7.97,7.2,18.09,6.38,8.28,-3.74,8.999,0
Upper West,2020,6,20.39,19.08,8.23,7.54,18.35,6.6,7.97,3.26,11.416,0
Upper West,2020,7,21.86,20.89,9.27,8.64,16.99,6.54,8.23,12.64,8.219,0
Upper West,2020,8,23.1,20.53,10.28,8.7,17.55,7.44,9.27,10.9,4.99,0
Upper West,2020,9,22.18,23.95,10.08,8.3,19.02,6.92,10.28,-1.95,7.969,0
Upper West,2020,10,20.91,21.54,9.86,7.77,18.66,5.94,10.08,-2.18,7.486,0
Upper West,2020,11,20.18,20.9,8.34,8.14,19.81,6.66,9.86,-15.42,7.711,0
Upper West,2020,12,21.23,22.24,11.57,10.4,18.16,7.46,8.34,38.73,28.229,1
Upper West,2021,1,24.69,23.85,11.18,13.22,18.92,8.51,11.57,-3.37,28.431,0
Upper West,2021,2,24.51,23.68,10.28,10.57,19.19,8.05,11.18,-8.05,25.764,0
Upper West,2021,3,22.51,19.53,9.12,10.54,19.02,6.96,10.28,-11.28,3.977,0
Upper West,2021,4,22.59,21.48,8.24,8.91,19.86,6.68,9.12,-9.65,1.615,0
Upper West,2021,5,21.01,19.9,8.21,8.17,18.3,6.66,8.24,-0.36,5.891,0
Upper West,2021,6,21.33,21.73,8.74,7.2,19.91,6.85,8.21,6.46,8.086,0
Upper West,2021,7,23.1,21.73,9.7,8.4,20.59,7.37,8.74,10.98,5.709,0
Upper West,2021,8,23.3,23.69,10.18,8.89,18.75,7.65,9.7,4.95,3.138,0
Upper West,2021,9,22.56,23.8,8.63,8.77,20.01,6.37,10.18,-15.23,13.727,0
Upper West,2021,10,22.91,23.15,8.68,8.11,20.04,6.56,8.63,0.58,10.617,0
Upper West,2021,11,18.32,23.0,9.09,7.98,20.34,7.15,8.68,4.72,10.529,0
Upper West,2021,12,23.79,23.14,10.73,11.09,19.82,7.39,9.09,18.04,9.123,0
Upper West,2022,1,34.26,33.87,14.13,15.9,26.63,9.76,10.73,31.69,13.485,1
Upper West,2022,2,34.85,29.48,12.82,12.42,27.58,11.87,14.13,-9.27,20.856,0
Upper West,2022,3,30.88,26.6,12.29,12.53,25.81,9.62,12.82,-4.13,22.313,0
Upper West,2022,4,25.57,25.78,10.87,11.35,25.51,8.26,12.29,-11.55,3.801,0
Upper West,2022,5,23.77,27.49,10.11,11.15,25.22,8.03,10.87,-6.99,3.742,0
Upper West,2022,6,28.35,25.32,10.12,10.27,23.62,9.07,10.11,0.1,5.871,0
Upper West,2022,7,28.58,29.07,11.75,10.99,23.56,9.33,10.12,16.11,11.834,0
Upper West,2022,8,33.83,28.99,14.17,11.78,23.98,9.77,11.75,20.6,10.776,1
Upper West,2022,9,28.66,29.1,12.34,11.54,25.88,9.07,14.17,-12.91,18.19,0
Upper West,2022,10,29.89,30.03,12.79,9.8,25.37,8.33,12.34,3.65,16.755,0
Upper West,2022,11,30.26,27.33,12.62,9.57,27.67,8.71,12.79,-1.33,8.496,0
Upper West,2022,12,31.47,29.05,13.16,13.87,22.56,10.75,12.62,4.28,3.073,0
Upper West,2023,1,25.31,25.57,11.73,11.76,20.74,9.11,13.16,-10.87,7.659,0
Upper West,2023,2,31.42,24.21,11.58,12.67,21.22,9.27,11.73,-1.28,7.664,0
Upper West,2023,3,28.51,22.5,10.68,10.08,21.77,7.68,11.58,-7.77,4.894,0
Upper West,2023,4,23.71,22.23,8.79,9.04,21.05,7.36,10.68,-17.7,8.27,0
Upper West,2023,5,23.73,22.98,7.91,8.83,21.35,6.6,8.79,-10.01,5.208,0
Upper West,2023,6,23.82,23.03,9.71,7.77,21.22,7.28,7.91,22.76,21.487,1
Upper West,2023,7,25.0,25.32,10.48,10.52,21.57,7.71,9.71,7.93,16.41,0
Upper West,2023,8,23.82,27.04,11.47,9.52,21.15,7.68,10.48,9.45,8.159,0
Upper West,2023,9,26.08,25.46,11.26,8.87,23.49,7.71,11.47,-1.83,6.121,0
Upper West,2023,10,26.25,23.25,9.67,8.28,21.92,7.34,11.26,-14.12,11.789,0
Upper West,2023,11,23.84,23.17,9.99,8.98,21.59,7.2,9.67,3.31,8.956,0
Upper West,2023,12,26.43,24.97,11.22,10.97,20.65,8.15,9.99,12.31,13.437,0
Upper West,2024,1,27.83,30.44,12.83,12.09,21.14,10.15,11.22,14.35,5.874,0
Upper West,2024,2,27.39,24.51,11.9,11.05,23.21,8.85,12.83,-7.25,11.926,0
Upper West,2024,3,25.31,24.13,10.95,11.48,18.96,8.22,11.9,-7.98,12.687,0
Upper West,2024,4,25.88,21.84,9.7,9.13,21.77,7.0,10.95,-11.42,2.227,0
Upper West,2024,5,23.44,22.29,9.04,8.2,21.75,7.15,9.7,-6.8,2.4,0
Upper West,2024,6,22.18,21.84,9.61,8.93,22.39,7.76,9.04,6.31,9.198,0
Upper West,2024,7,26.4,22.32,10.76,9.33,22.21,7.67,9.61,11.97,9.628,0
Upper West,2024,8,25.8,27.16,11.29,11.03,23.65,6.95,10.76,4.93,3.731,0
Upper West,2024,9,25.52,28.2,10.95,9.33,22.16,7.3,11.29,-3.01,7.495,0
Upper West,2024,10,24.78,25.1,10.87,8.96,22.05,6.78,10.95,-0.73,4.088,0
Upper West,2024,11,23.92,25.66,10.48,9.22,23.24,7.47,10.87,-3.59,1.512,0
Upper West,2024,12,27.53,24.04,11.41,10.86,23.96,8.71,10.48,8.87,6.527,0
Volta,2003,1,4.95,6.35,2.97,3.63,4.7,3.21,,,,0
Volta,2003,2,5.35,6.1,2.81,3.46,4.82,3.12,2.97,-5.39,,0
Volta,2003,3,5.5,5.93,2.72,3.28,4.49,2.64,2.81,-3.2,1.549,0
Volta,2003,4,4.78,5.54,2.36,2.69,4.82,2.4,2.72,-13.24,5.279,0
Volta,2003,5,4.72,5.48,2.29,2.57,4.76,2.46,2.36,-2.97,5.864,0
Volta,2003,6,4.8,6.05,2.33,2.79,4.69,2.57,2.29,1.75,7.664,0
Volta,2003,7,5.37,6.35,2.72,2.9,5.19,2.73,2.33,16.74,10.291,0
Volta,2003,8,5.32,6.1,3.18,2.91,4.81,2.75,2.72,16.91,8.704,0
Volta,2003,9,5.5,6.8,2.65,2.81,5.23,2.5,3.18,-16.67,19.339,0
Volta,2003,10,5.85,6.93,2.94,2.76,5.12,2.6,2.65,10.94,17.914,0
Volta,2003,11,5.12,6.73,2.64,2.82,5.13,2.46,2.94,-10.2,14.44,0
Volta,2003,12,6.13,6.85,2.91,3.63,5.1,3.08,2.64,10.23,12.005,0
Volta,2004,1,6.6,7.73,3.4,4.19,5.05,3.48,2.91,16.84,14.096,0
Volta,2004,2,6.68,7.06,3.4,3.61,5.31,3.32,3.4,0.0,8.485,0
Volta,2004,3,6.71,7.02,2.87,3.37,5.31,2.85,3.4,-15.59,16.219,0
Volta,2004,4,5.38,6.06,2.71,3.11,5.54,2.76,2.87,-5.57,7.9,0
Volta,2004,5,5.83,6.57,2.34,2.94,5.25,2.71,2.71,-13.65,5.314,0
Volta,2004,6,5.93,6.4,2.48,2.82,5.6,2.65,2.34,5.98,9.866,0
Volta,2004,7,6.44,7.36,2.9,3.3,5.83,2.67,2.48,16.94,15.498,0
Volta,2004,8,6.46,7.03,3.58,2.96,5.59,3.04,2.9,23.45,8.829,1
Volta,2004,9,6.67,8.04,3.27,3.25,6.07,3.05,3.58,-8.66,16.974,0
Volta,2004,10,5.63,7.24,3.33,2.81,6.17,2.63,3.27,1.83,16.373,0
Volta,2004,11,5.94,7.54,3.2,3.21,5.62,2.83,3.33,-3.9,5.252,0
Volta,2004,12,6.98,7.89,3.41,3.74,5.82,3.12,3.2,6.56,5.238,0
Volta,2005,1,8.27,8.68,4.21,4.68,5.71,3.55,3.41,23.46,13.806,1
Volta,2005,2,8.51,8.65,3.51,4.12,6.32,3.78,4.21,-16.63,20.127,0
Volta,2005,3,7.4,7.29,3.48,4.14,6.29,3.27,3.51,-0.85,20.196,0
Volta,2005,4,7.19,7.56,3.15,3.06,5.82,2.84,3.48,-9.48,7.902,0
Volta,2005,5,6.55,7.72,2.88,3.37,6.18,2.93,3.15,-8.57,4.742,0
Volta,2005,6,6.14,7.87,3.08,3.15,6.56,3.07,2.88,6.94,9.229,0
Volta,2005,7,7.34,7.57,3.49,3.52,6.56,2.86,3.08,13.31,11.254,0
Volta,2005,8,8.28,8.23,3.84,3.74,6.99,3.29,3.49,10.03,3.185,0
Volta,2005,9,7.52,8.55,3.6,3.27,6.28,3.35,3.84,-6.25,10.475,0
Volta,2005,10,7.03,8.35,3.45,3.52,6.72,3.12,3.6,-4.17,8.86,0
Volta,2005,11,7.07,7.78,3.32,3.44,6.45,2.61,3.45,-3.77,1.331,0
Volta,2005,12,7.87,8.47,4.19,4.18,6.9,3.34,3.32,26.2,17.42,1
Volta,2006,1,9.95,10.27,4.0,5.05,6.87,4.26,4.19,-4.53,17.527,0
Volta,2006,2,9.34,8.63,3.92,4.63,7.09,3.8,4.0,-2.0,17.059,0
Volta,2006,3,8.63,8.45,3.63,4.43,6.92,3.62,3.92,-7.4,2.702,0
Volta,2006,4,6.7,7.74,3.31,3.61,7.4,3.42,3.63,-8.82,3.598,0
Volta,2006,5,7.45,8.09,3.23,3.68,6.94,3.01,3.31,-2.42,3.361,0
Volta,2006,6,8.28,8.69,3.17,3.65,6.9,3.11,3.23,-1.86,3.867,0
Volta,2006,7,8.11,8.91,4.01,3.74,7.42,3.17,3.17,26.5,16.538,1
Volta,2006,8,8.94,9.88,4.42,4.37,8.09,3.67,4.01,10.22,14.232,0
Volta,2006,9,8.84,9.17,4.21,3.92,6.9,3.27,4.42,-4.75,15.63,0
Volta,2006,10,8.11,9.02,3.87,3.69,7.11,3.22,4.21,-8.08,9.747,0
Volta,2006,11,8.62,8.79,3.6,3.78,7.69,3.06,3.87,-6.98,1.697,0
Volta,2006,12,9.0,10.25,4.29,4.5,8.1,3.72,3.6,19.17,15.425,0
Volta,2007,1,9.55,10.72,4.81,5.71,7.86,4.21,4.29,12.12,13.53,0
Volta,2007,2,10.0,8.99,4.58,5.0,7.57,3.79,4.81,-4.78,12.308,0
Volta,2007,3,10.31,9.77,4.05,4.81,8.04,3.53,4.58,-11.57,12.199,0
Volta,2007,4,8.14,8.89,3.75,3.8,8.15,3.46,4.05,-7.41,3.424,0
Volta,2007,5,8.51,9.31,3.43,3.49,7.74,3.5,3.75,-8.53,2.153,0
Volta,2007,6,8.51,9.9,3.79,3.93,8.41,3.43,3.43,10.5,10.678,0
Volta,2007,7,8.33,9.08,4.14,4.02,8.13,3.59,3.79,9.23,10.639,0
Volta,2007,8,9.95,10.93,4.7,4.3,7.49,3.85,4.14,13.53,2.209,0
Volta,2007,9,9.79,10.67,4.07,3.66,8.22,3.98,4.7,-13.4,14.467,0
Volta,2007,10,9.67,10.06,4.39,4.29,8.11,3.35,4.07,7.86,14.197,0
Volta,2007,11,9.35,9.91,4.21,4.0,8.96,3.25,4.39,-4.1,10.658,0
Volta,2007,12,9.89,9.8,4.9,5.22,7.92,4.06,4.21,16.39,10.293,0
Volta,2008,1,13.37,14.42,6.24,6.77,10.43,5.97,4.9,27.35,15.964,1
Volta,2008,2,12.88,13.06,5.84,6.8,10.91,5.63,6.24,-6.41,17.223,0
Volta,2008,3,12.91,12.05,5.31,6.36,12.17,4.59,5.84,-9.08,20.306,0
Volta,2008,4,12.18,11.68,5.11,5.46,12.01,4.66,5.31,-3.77,2.655,0
Volta,2008,5,11.06,12.84,4.94,5.23,11.0,4.36,5.11,-3.33,3.2,0
Volta,2008,6,12.06,12.4,4.92,4.84,11.3,4.74,4.94,-0.4,1.832,0
Volta,2008,7,11.91,12.37,6.08,5.61,11.53,5.16,4.92,23.58,14.764,1
Volta,2008,8,12.06,14.09,6.73,5.6,10.71,4.69,6.08,10.69,12.001,0
Volta,2008,9,12.95,15.13,6.11,5.41,11.37,4.42,6.73,-9.21,16.519,0
Volta,2008,10,12.88,13.97,5.93,5.33,12.22,4.84,6.11,-2.95,10.176,0
Volta,2008,11,11.42,12.54,5.1,5.26,11.61,4.16,5.93,-14.0,5.541,0
Volta,2008,12,13.04,12.35,6.32,6.49,12.75,5.32,5.1,23.92,19.502,1
Volta,2009,1,11.72,11.98,5.34,6.61,9.15,4.85,6.32,-15.51,22.342,0
Volta,2009,2,11.89,12.08,5.02,5.77,9.39,4.9,5.34,-5.99,20.575,0
Volta,2009,3,11.9,11.5,4.94,5.25,9.46,4.06,5.02,-1.59,7.115,0
Volta,2009,4,11.03,10.05,4.52,4.63,8.94,3.9,4.94,-8.5,3.498,0
Volta,2009,5,9.96,10.41,4.31,4.19,10.16,3.54,4.52,-4.65,3.463,0
Volta,2009,6,9.74,11.21,4.47,4.5,9.54,3.68,4.31,3.71,6.242,0
Volta,2009,7,11.0,11.18,5.07,4.91,9.89,4.08,4.47,13.42,9.043,0
Volta,2009,8,11.88,12.48,5.03,5.09,9.54,4.33,5.07,-0.79,7.262,0
Volta,2009,9,12.61,12.54,4.91,4.8,10.75,4.18,5.03,-2.39,8.703,0
Volta,2009,10,11.8,12.37,4.98,4.7,10.58,4.3,4.91,1.43,1.918,0
Volta,2009,11,9.98,11.36,4.95,4.46,10.06,4.19,4.98,-0.6,1.911,0
Volta,2009,12,11.83,11.75,5.48,5.65,9.48,4.72,4.95,10.71,6.03,0
Volta,2010,1,13.5,14.32,5.73,7.17,10.55,5.52,5.48,4.56,5.662,0
Volta,2010,2,12.73,11.45,5.48,6.12,10.79,5.17,5.73,-4.36,7.577,0
Volta,2010,3,12.55,11.47,4.95,5.9,9.83,4.73,5.48,-9.67,7.191,0
Volta,2010,4,12.03,11.22,4.29,5.13,10.3,4.11,4.95,-13.33,4.51,0
Volta,2010,5,11.24,11.83,4.96,4.56,10.48,3.86,4.29,15.62,15.764,0
Volta,2010,6,11.18,11.15,5.05,4.93,11.08,4.01,4.96,1.81,14.48,0
Volta,2010,7,11.49,12.19,4.79,4.9,10.49,4.57,5.05,-5.15,10.572,0
Volta,2010,8,11.67,11.94,5.31,5.46,11.15,4.53,4.79,10.86,8.028,0
Volta,2010,9,12.47,13.84,5.42,4.95,10.3,4.78,5.31,2.07,8.018,0
Volta,2010,10,12.06,14.16,5.0,4.93,10.21,4.01,5.42,-7.75,9.31,0
Volta,2010,11,10.7,11.18,5.78,4.92,11.84,4.43,5.0,15.6,11.724,0
Volta,2010,12,12.95,12.65,5.77,6.04,10.2,4.79,5.78,-0.17,11.912,0
Volta,2011,1,14.58,15.13,6.72,7.23,10.57,5.73,5.77,16.46,9.363,0
Volta,2011,2,13.89,15.23,5.93,6.44,11.48,5.05,6.72,-11.76,14.185,0
Volta,2011,3,14.1,13.06,5.24,5.74,10.82,4.29,5.93,-11.64,16.258,0
Volta,2011,4,12.76,11.64,5.3,5.31,10.87,4.59,5.24,1.15,7.419,0
Volta,2011,5,11.82,12.06,4.94,5.32,11.14,4.1,5.3,-6.79,6.457,0
Volta,2011,6,11.82,11.72,5.08,5.21,10.1,4.62,4.94,2.83,5.138,0
Volta,2011,7,12.61,13.49,6.36,5.49,12.02,4.42,5.08,25.2,16.413,1
Volta,2011,8,13.0,14.44,6.36,5.54,11.55,5.07,6.36,0.0,13.805,0
Volta,2011,9,13.9,15.51,5.9,5.48,11.05,4.51,6.36,-7.23,17.025,0
Volta,2011,10,12.51,13.65,6.33,4.95,10.59,4.21,5.9,7.29,7.26,0
Volta,2011,11,11.96,12.72,5.63,5.08,10.86,4.55,6.33,-11.06,9.68,0
Volta,2011,12,14.26,15.07,6.95,6.49,10.79,5.41,5.63,23.45,17.267,1
Volta,2012,1,15.21,16.58,7.04,6.88,11.92,6.12,6.95,1.29,17.486,0
Volta,2012,2,15.54,13.47,5.52,7.63,12.0,5.66,7.04,-21.59,22.521,0
Volta,2012,3,13.6,13.28,5.47,6.04,12.29,4.55,5.52,-0.91,12.623,0
Volta,2012,4,13.18,13.4,5.66,6.14,12.43,4.26,5.47,3.47,13.384,0
Volta,2012,5,13.98,12.8,4.95,5.12,12.44,4.27,5.66,-12.54,8.274,0
Volta,2012,6,11.82,13.34,5.5,5.14,13.06,4.58,4.95,11.11,12.069,0
Volta,2012,7,14.98,12.81,6.41,5.58,12.92,5.09,5.5,16.55,15.466,0
Volta,2012,8,14.77,13.8,6.76,5.89,12.85,5.06,6.41,5.46,5.545,0
Volta,2012,9,14.28,15.36,6.15,5.57,12.48,4.35,6.76,-9.02,12.822,0
Volta,2012,10,13.87,14.26,6.15,5.37,12.84,4.11,6.15,0.0,7.313,0
Volta,2012,11,14.17,13.3,5.91,5.52,12.21,4.48,6.15,-3.9,4.524,0
Volta,2012,12,13.22,14.69,6.7,6.44,12.39,5.3,5.91,13.37,9.057,0
Volta,2013,1,17.67,15.78,6.98,8.34,13.68,6.35,6.7,4.18,8.641,0
Volta,2013,2,16.81,15.1,6.79,7.95,12.31,5.57,6.98,-2.72,8.072,0
Volta,2013,3,16.73,15.11,6.28,6.17,12.33,4.88,6.79,-7.51,5.877,0
Volta,2013,4,13.22,13.5,5.3,6.48,12.57,4.85,6.28,-15.61,6.515,0
Volta,2013,5,13.64,13.48,5.17,5.86,12.52,4.96,5.3,-2.45,6.638,0
Volta,2013,6,12.26,14.9,5.56,5.74,12.64,4.4,5.17,7.54,11.611,0
Volta,2013,7,15.61,15.22,5.84,5.84,13.16,4.87,5.56,5.04,5.199,0
Volta,2013,8,14.82,16.14,7.16,6.41,13.25,5.65,5.84,22.6,9.499,1
Volta,2013,9,14.89,14.32,6.91,6.34,13.74,5.34,7.16,-3.49,13.303,0
Volta,2013,10,13.52,15.32,6.35,6.52,14.65,4.73,6.91,-8.1,16.555,0
Volta,2013,11,14.57,14.53,5.81,6.43,13.03,5.16,6.35,-8.5,2.784,0
Volta,2013,12,15.97,15.17,7.4,6.57,13.3,5.72,5.81,27.37,20.595,1
Volta,2014,1,18.97,20.62,9.15,9.36,13.64,7.58,7.4,23.65,19.724,1
Volta,2014,2,20.08,17.41,8.24,8.8,14.12,6.81,9.15,-9.95,20.557,0
Volta,2014,3,18.27,15.89,7.51,8.61,15.06,6.25,8.24,-8.86,19.092,0
Volta,2014,4,15.77,16.45,6.97,6.97,15.6,5.24,7.51,-7.19,1.39,0
Volta,2014,5,16.16,16.32,6.4,6.41,15.7,5.32,6.97,-8.18,0.84,0
Volta,2014,6,17.91,16.0,6.52,6.71,15.87,5.65,6.4,1.87,5.539,0
Volta,2014,7,18.41,18.28,7.6,6.95,16.45,5.99,6.52,16.56,12.442,0
Volta,2014,8,19.0,18.88,8.27,7.86,16.87,7.04,7.6,8.82,7.349,0
Volta,2014,9,18.89,19.92,8.06,8.0,15.43,6.76,8.27,-2.54,9.607,0
Volta,2014,10,17.5,19.01,8.08,7.11,15.07,5.71,8.06,0.25,5.92,0
Volta,2014,11,17.59,18.68,6.94,7.15,16.29,6.15,8.08,-14.11,7.614,0
Volta,2014,12,19.48,18.59,8.66,8.9,16.59,6.33,6.94,24.78,19.665,1
Volta,2015,1,20.86,19.41,8.82,10.17,16.03,7.84,8.66,1.85,19.549,0
Volta,2015,2,21.26,18.7,8.26,9.04,15.86,7.14,8.82,-6.35,16.135,0
Volta,2015,3,18.57,16.54,8.53,8.36,15.67,6.31,8.26,3.27,5.193,0
Volta,2015,4,17.91,16.25,7.31,7.76,16.12,6.61,8.53,-14.3,8.798,0
Volta,2015,5,16.43,18.63,6.84,7.1,16.79,5.61,7.31,-6.43,8.801,0
Volta,2015,6,16.49,16.72,6.62,6.68,15.76,5.81,6.84,-3.22,5.701,0
Volta,2015,7,19.06,17.28,7.96,7.94,15.72,5.91,6.62,20.24,14.56,1
Volta,2015,8,18.45,20.05,7.97,7.57,16.95,6.32,7.96,0.13,12.689,0
Volta,2015,9,20.55,21.35,8.54,7.08,15.83,5.82,7.97,7.15,10.207,0
Volta,2015,10,19.86,17.94,7.65,6.83,16.73,6.16,8.54,-10.42,8.844,0
Volta,2015,11,17.92,18.91,8.0,7.28,16.76,6.05,7.65,4.58,9.49,0
Volta,2015,12,19.46,19.2,9.12,9.22,16.76,7.13,8.0,14.0,12.316,0
Volta,2016,1,20.82,19.79,8.31,9.44,14.55,7.17,9.12,-8.88,11.499,0
Volta,2016,2,20.44,17.51,8.3,8.39,16.41,6.71,8.31,-0.12,11.544,0
Volta,2016,3,20.21,15.8,8.22,7.63,15.47,5.83,8.3,-0.96,4.833,0
Volta,2016,4,16.4,15.74,6.65,7.16,14.84,5.48,8.22,-19.1,10.724,0
Volta,2016,5,16.29,16.71,6.66,6.52,15.55,5.32,6.65,0.15,10.808,0
Volta,2016,6,16.39,18.25,6.07,6.69,16.78,5.42,6.66,-8.86,9.632,0
Volta,2016,7,17.76,17.58,7.74,6.92,15.5,5.72,6.07,27.51,18.941,1
Volta,2016,8,19.16,17.87,8.12,7.47,16.69,6.6,7.74,4.91,18.363,0
Volta,2016,9,18.8,18.08,7.9,7.16,14.68,6.42,8.12,-2.71,15.717,0
Volta,2016,10,19.0,18.23,7.88,7.49,14.97,5.62,7.9,-0.25,3.889,0
Volta,2016,11,16.63,17.2,7.21,6.84,14.02,5.37,7.88,-8.5,4.236,0
Volta,2016,12,17.92,18.81,7.8,8.06,17.33,6.52,7.21,8.18,8.34,0
Volta,2017,1,20.2,20.4,10.01,9.84,14.49,7.91,7.8,28.33,18.442,1
Volta,2017,2,20.16,19.12,7.94,8.61,16.05,7.19,10.01,-20.68,24.634,0
Volta,2017,3,19.67,17.49,7.48,7.92,17.36,6.39,7.94,-5.79,25.126,0
Volta,2017,4,18.04,18.39,7.1,7.66,16.82,5.49,7.48,-5.08,8.809,0
Volta,2017,5,17.2,17.51,6.74,6.96,16.41,5.24,7.1,-5.07,0.413,0
Volta,2017,6,17.68,16.84,7.27,7.26,17.22,6.06,6.74,7.86,7.468,0
Volta,2017,7,18.1,19.0,7.99,6.7,15.7,6.11,7.27,9.9,8.118,0
Volta,2017,8,20.61,18.02,9.27,7.32,16.73,6.6,7.99,16.02,4.247,0
Volta,2017,9,17.76,19.3,8.61,7.45,16.29,5.57,9.27,-7.12,11.99,0
Volta,2017,10,16.67,18.5,7.56,6.69,16.34,6.46,8.61,-12.2,15.042,0
Volta,2017,11,18.74,19.6,6.66,6.51,16.67,5.88,7.56,-11.9,2.85,0
Volta,2017,12,20.84,19.25,8.97,8.13,17.56,6.19,6.66,34.68,26.98,1
Volta,2018,1,23.36,20.78,10.46,10.03,17.95,8.18,8.97,16.61,23.484,0
Volta,2018,2,22.79,19.74,8.41,9.64,16.49,7.36,10.46,-19.6,27.641,0
Volta,2018,3,21.18,19.17,7.76,9.43,15.87,6.55,8.41,-7.73,18.459,0
Volta,2018,4,18.99,19.16,7.53,7.13,16.16,5.77,7.76,-2.96,8.569,0
Volta,2018,5,16.83,16.49,7.18,6.8,18.57,5.77,7.53,-4.65,2.419,0
Volta,2018,6,18.51,19.44,7.87,6.66,18.25,6.07,7.18,9.61,7.791,0
Volta,2018,7,18.08,16.99,8.99,7.83,16.12,5.77,7.87,14.23,9.842,0
Volta,2018,8,23.12,20.93,9.29,8.09,18.54,6.94,8.99,3.34,5.466,0
Volta,2018,9,19.6,22.33,8.39,7.29,16.58,6.38,9.29,-9.69,11.976,0
Volta,2018,10,19.64,21.4,8.03,6.98,17.83,6.3,8.39,-4.29,6.547,0
Volta,2018,11,20.16,19.78,7.8,7.26,16.71,6.29,8.03,-2.86,3.602,0
