region,district,year,month,rainfall_mm,rainfall_avg_mm,rainfall_anomaly_pct,rainfall_1m_mm,rainfall_1m_avg_mm,rainfall_1m_anomaly_pct,rainfall_3m_mm,rainfall_3m_avg_mm,rainfall_3m_anomaly_pct,flood_flag,drought_flag,price_cowpeas,price_groundnuts,price_maize,price_millet,price_rice,price_sorghum,price_lag1,price_change_pct,price_volatility_3m,price_shock_flag,conflict_events,fatalities_total,flood_displace_events,conflict_events_lag1,flood_displace_lag1,high_conflict_flag,season_phase,is_lean_season,district_vulnerability,ipc_phase,flood_price_interaction
Bono East,Pru East,2007,2,17.33,17.5,-5.65,51.995,52.5,-5.05,155.98,157.5,-4.5,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2007,3,23.065,20.75,7.55,69.188,62.25,6.775,207.56,186.75,6.025,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2007,4,2.59,2.333,15.233,7.77,7.0,13.667,23.313,21.0,12.167,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2007,5,5.25,6.333,-10.667,15.757,19.0,-9.6,47.27,57.0,-8.5,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2007,6,6.14,5.333,10.733,18.423,16.0,9.633,55.267,48.0,8.567,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2007,7,4.207,4.0,10.8,12.617,12.0,9.733,37.85,36.0,8.633,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s1,0,1,1,0.0
Bono East,Pru East,2007,8,3.287,2.333,34.333,9.863,7.0,30.867,29.597,21.0,27.467,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,1,0.0
Bono East,Pru East,2007,9,2.487,3.0,-30.633,7.463,9.0,-27.533,22.39,27.0,-24.5,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2007,10,3.49,2.667,29.733,10.473,8.0,26.767,31.42,24.0,23.767,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2007,11,7.583,7.333,11.533,22.753,22.0,10.333,68.263,66.0,9.233,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s2,0,1,1,0.0
Bono East,Pru East,2007,12,5.043,4.333,9.667,15.127,13.0,8.7,45.38,39.0,7.733,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2008,1,39.467,27.0,46.067,118.4,81.0,41.467,355.193,243.0,36.833,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2008,2,21.25,20.0,4.933,63.75,60.0,4.433,191.25,180.0,3.933,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2008,3,20.657,19.333,-2.367,61.963,58.0,-2.133,185.883,174.0,-1.9,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2008,4,2.333,2.333,2.533,6.99,7.0,2.3,20.97,21.0,2.067,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2008,5,5.253,6.333,-9.1,15.763,19.0,-8.2,47.293,57.0,-7.3,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2008,6,4.637,5.333,-16.3,13.91,16.0,-14.667,41.72,48.0,-13.033,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2008,7,3.667,4.0,-5.767,11.01,12.0,-5.167,33.027,36.0,-4.633,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s1,0,1,1,0.0
Bono East,Pru East,2008,8,2.913,2.333,17.267,8.733,7.0,15.533,26.203,21.0,13.8,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,1,0.0
Bono East,Pru East,2008,9,2.543,3.0,-17.967,7.627,9.0,-16.2,22.88,27.0,-14.4,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2008,10,2.073,3.0,-21.175,6.222,9.0,-19.05,18.672,27.0,-16.95,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2008,11,6.9,6.667,5.067,20.7,20.0,4.567,62.107,60.0,4.067,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s2,0,1,1,0.0
Bono East,Pru East,2008,12,10.28,9.667,-4.367,30.843,29.0,-3.9,92.527,87.0,-3.5,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2009,1,26.723,27.667,-1.033,80.17,83.0,-0.967,240.51,249.0,-0.833,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2009,2,22.98,24.0,-6.367,68.937,72.0,-5.733,206.807,216.0,-5.067,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2009,3,10.493,10.0,-8.233,31.477,30.0,-7.367,94.427,90.0,-6.567,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2009,4,1.113,1.667,-29.3,3.34,5.0,-26.367,10.013,15.0,-23.467,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2009,5,8.11,8.333,0.667,24.33,25.0,0.567,72.987,75.0,0.5,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2009,6,3.587,4.0,-11.567,10.767,12.0,-10.433,32.297,36.0,-9.3,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2009,7,3.97,3.333,16.467,11.907,10.0,14.867,35.717,30.0,13.2,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s1,0,1,1,0.0
Bono East,Pru East,2009,8,2.663,3.0,-2.0,7.983,9.0,-1.833,23.957,27.0,-1.6,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,1,0.0
Bono East,Pru East,2009,9,3.37,2.667,27.9,10.117,8.0,25.133,30.353,24.0,22.333,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2009,10,3.103,3.0,7.033,9.307,9.0,6.333,27.917,27.0,5.633,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2009,11,8.503,6.667,3.833,25.51,20.0,3.433,76.523,60.0,3.067,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s2,0,1,1,0.0
Bono East,Pru East,2009,12,12.87,9.667,42.867,38.613,29.0,38.567,115.847,87.0,34.267,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2010,1,27.207,27.667,-1.533,81.62,83.0,-1.367,244.867,249.0,-1.2,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2010,2,19.08,24.0,-17.133,57.243,72.0,-15.433,171.73,216.0,-13.733,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2010,3,9.76,10.0,-8.833,29.28,30.0,-7.967,87.84,90.0,-7.033,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2010,4,1.663,1.667,1.433,4.99,5.0,1.3,14.967,15.0,1.133,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2010,5,8.783,8.333,5.7,26.35,25.0,5.167,79.04,75.0,4.567,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2010,6,5.64,4.0,38.867,16.917,12.0,34.967,50.753,36.0,31.1,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2010,7,3.09,3.333,-8.4,9.27,10.0,-7.567,27.817,30.0,-6.7,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s1,0,1,1,0.0
Bono East,Pru East,2010,8,3.287,3.0,15.633,9.86,9.0,14.067,29.583,27.0,12.5,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,1,0.0
Bono East,Pru East,2010,9,3.187,2.667,9.833,9.553,8.0,8.833,28.657,24.0,7.867,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2010,10,2.978,3.75,-17.775,8.938,11.25,-15.975,26.807,33.75,-14.2,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2010,11,5.713,5.667,15.4,17.137,17.0,13.833,51.4,51.0,12.333,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s2,0,1,1,0.0
Bono East,Pru East,2010,12,15.883,18.0,-24.5,47.657,54.0,-22.033,142.963,162.0,-19.6,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,2,0.0
Bono East,Pru East,2011,1,23.84,23.333,0.4,71.517,70.0,0.367,214.543,210.0,0.333,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2011,2,25.667,25.0,-1.367,76.997,75.0,-1.233,230.99,225.0,-1.1,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2011,3,3.267,4.667,-22.267,9.797,14.0,-20.033,29.39,42.0,-17.8,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2011,4,3.443,2.667,5.9,10.333,8.0,5.333,30.997,24.0,4.7,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2011,5,5.403,8.333,-29.9,16.203,25.0,-26.9,48.62,75.0,-23.9,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2011,6,4.87,4.0,18.9,14.61,12.0,17.0,43.833,36.0,15.133,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2011,7,2.367,2.333,-5.367,7.097,7.0,-4.8,21.29,21.0,-4.3,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s1,0,1,1,0.0
Bono East,Pru East,2011,8,3.663,3.333,6.2,10.993,10.0,5.567,32.983,30.0,4.933,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,1,0.0
Bono East,Pru East,2011,9,2.403,2.667,-5.267,7.207,8.0,-4.733,21.62,24.0,-4.233,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2011,10,3.527,4.0,-16.0,10.58,12.0,-14.4,31.747,36.0,-12.8,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2011,11,8.553,5.667,30.333,25.667,17.0,27.333,77.01,51.0,24.267,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s2,0,1,1,0.0
Bono East,Pru East,2011,12,17.173,18.0,-14.433,51.51,54.0,-13.033,154.53,162.0,-11.6,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2012,1,27.073,23.333,23.467,81.22,70.0,21.133,243.657,210.0,18.767,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2012,2,26.72,25.0,1.3,80.157,75.0,1.167,240.47,225.0,1.033,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2012,3,3.943,4.667,-20.667,11.833,14.0,-18.6,35.493,42.0,-16.533,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2012,4,3.85,2.667,34.867,11.553,8.0,31.4,34.66,24.0,27.867,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2012,5,8.013,8.333,-6.633,24.043,25.0,-6.0,72.13,75.0,-5.3,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2012,6,4.06,4.0,-1.833,12.173,12.0,-1.633,36.517,36.0,-1.467,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2012,7,1.89,2.333,-14.3,5.677,7.0,-12.9,17.023,21.0,-11.467,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s1,0,1,1,0.0
Bono East,Pru East,2012,8,2.875,3.0,0.525,8.625,9.0,0.45,25.88,27.0,0.35,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,1,0.0
Bono East,Pru East,2012,9,2.507,2.667,-3.433,7.523,8.0,-3.067,22.577,24.0,-2.733,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2012,10,7.717,7.333,-14.4,23.147,22.0,-12.933,69.437,66.0,-11.5,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2012,11,3.06,4.333,-36.4,9.18,13.0,-32.767,27.54,39.0,-29.133,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s2,0,1,1,0.0
Bono East,Pru East,2012,12,21.333,27.0,-15.9,63.993,81.0,-14.3,191.973,243.0,-12.7,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2013,1,19.263,20.0,-6.1,57.793,60.0,-5.5,173.377,180.0,-4.833,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2013,2,22.603,19.333,22.567,67.813,58.0,20.333,203.44,174.0,18.067,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2013,3,2.957,2.333,0.033,8.867,7.0,0.033,26.597,21.0,0.033,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2013,4,3.33,6.333,-15.933,9.99,19.0,-14.333,29.973,57.0,-12.733,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2013,5,5.313,5.333,-6.6,15.937,16.0,-5.933,47.807,48.0,-5.3,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2013,6,3.36,4.0,-7.4,10.08,12.0,-6.667,30.243,36.0,-5.933,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2013,7,2.05,2.333,-10.833,6.15,7.0,-9.7,18.453,21.0,-8.633,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s1,0,1,1,0.0
Bono East,Pru East,2013,8,2.403,3.0,-17.433,7.21,9.0,-15.7,21.637,27.0,-13.967,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,1,0.0
Bono East,Pru East,2013,9,3.21,2.667,28.7,9.623,8.0,25.833,28.867,24.0,22.933,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2013,10,12.053,7.333,62.833,36.153,22.0,56.533,108.463,66.0,50.233,1,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,2,0.0
Bono East,Pru East,2013,11,5.443,4.333,-1.133,16.327,13.0,-1.0,48.977,39.0,-0.9,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s2,0,1,1,0.0
Bono East,Pru East,2013,12,26.933,27.0,0.633,80.803,81.0,0.6,242.407,243.0,0.533,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2014,1,15.637,20.0,-15.367,46.907,60.0,-13.867,140.723,180.0,-12.3,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2014,2,21.983,19.333,6.267,65.953,58.0,5.667,197.86,174.0,5.033,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2014,3,2.467,2.333,8.567,7.393,7.0,7.7,22.187,21.0,6.833,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2014,4,9.233,6.333,27.633,27.707,19.0,24.867,83.117,57.0,22.1,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2014,5,5.897,5.333,22.533,17.687,16.0,20.3,53.063,48.0,18.0,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2014,6,4.253,4.0,1.1,12.757,12.0,0.967,38.273,36.0,0.867,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2014,7,1.253,2.333,-43.233,3.763,7.0,-38.933,11.29,21.0,-34.6,0,1,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s1,0,1,2,0.0
Bono East,Pru East,2014,8,3.198,3.0,9.75,9.593,9.0,8.8,28.778,27.0,7.825,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,1,0.0
Bono East,Pru East,2014,9,4.57,3.0,47.0,13.713,9.0,42.3,41.14,27.0,37.6,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2014,10,7.41,6.667,20.833,22.237,20.0,18.733,66.7,60.0,16.667,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2014,11,10.677,9.667,21.0,32.027,29.0,18.867,96.077,87.0,16.8,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s2,0,1,1,0.0
Bono East,Pru East,2014,12,29.497,27.667,5.067,88.487,83.0,4.567,265.46,249.0,4.067,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2015,1,29.227,24.0,12.167,87.677,72.0,10.933,263.027,216.0,9.7,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2015,2,8.117,10.0,-15.2,24.35,30.0,-13.667,73.047,90.0,-12.133,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2015,3,2.25,1.667,27.1,6.757,5.0,24.4,20.273,15.0,21.667,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2015,4,9.067,8.333,5.333,27.193,25.0,4.8,81.587,75.0,4.267,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2015,5,2.467,4.0,-35.033,7.403,12.0,-31.5,22.217,36.0,-28.033,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2015,6,2.583,3.333,-29.633,7.743,10.0,-26.667,23.23,30.0,-23.7,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2015,7,2.313,3.0,-22.333,6.947,9.0,-20.133,20.84,27.0,-17.9,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s1,0,1,1,0.0
Bono East,Pru East,2015,8,2.66,2.667,6.2,7.977,8.0,5.6,23.92,24.0,4.967,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,1,0.0
Bono East,Pru East,2015,9,3.327,3.0,13.367,9.97,9.0,12.033,29.91,27.0,10.7,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2015,10,5.637,6.667,13.733,16.917,20.0,12.333,50.75,60.0,10.933,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2015,11,12.97,9.667,17.267,38.907,29.0,15.5,116.73,87.0,13.8,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s2,0,1,1,0.0
Bono East,Pru East,2015,12,33.47,27.667,11.367,100.403,83.0,10.233,301.213,249.0,9.1,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2016,1,20.233,24.0,-15.567,60.71,72.0,-14.033,182.12,216.0,-12.467,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2016,2,9.433,10.0,-5.2,28.3,30.0,-4.7,84.903,90.0,-4.167,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2016,3,1.25,1.667,-21.0,3.75,5.0,-18.9,11.257,15.0,-16.8,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2016,4,8.057,8.333,8.0,24.173,25.0,7.2,72.523,75.0,6.367,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2016,5,2.593,4.0,-33.733,7.777,12.0,-30.367,23.333,36.0,-26.967,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2016,6,2.96,3.333,-16.7,8.883,10.0,-15.033,26.643,30.0,-13.367,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2016,7,2.555,3.0,-12.975,7.658,9.0,-11.675,22.975,27.0,-10.375,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s1,0,1,1,0.0
Bono East,Pru East,2016,8,2.94,2.667,1.733,8.823,8.0,1.533,26.47,24.0,1.4,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,1,0.0
Bono East,Pru East,2016,9,4.607,4.0,24.167,13.81,12.0,21.733,41.437,36.0,19.3,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2016,10,7.243,5.667,32.1,21.723,17.0,28.867,65.173,51.0,25.667,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2016,11,18.747,18.0,4.967,56.23,54.0,4.467,168.683,162.0,3.933,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s2,0,1,1,0.0
Bono East,Pru East,2016,12,26.58,23.333,-0.033,79.743,70.0,-0.033,239.233,210.0,-0.033,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2017,1,30.053,25.0,22.433,90.167,75.0,20.2,270.5,225.0,17.967,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,1,0.0
Bono East,Pru East,2017,2,3.13,4.667,-23.6,9.39,14.0,-21.267,28.17,42.0,-18.933,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,lean,1,1,2,0.0
Bono East,Pru East,2017,3,2.12,2.667,-15.567,6.363,8.0,-14.033,19.083,24.0,-12.467,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2017,4,8.447,8.333,1.0,25.337,25.0,0.9,76.01,75.0,0.767,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,planting_s1,0,1,1,0.0
Bono East,Pru East,2017,5,3.073,4.0,-20.233,9.217,12.0,-18.2,27.647,36.0,-16.133,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2017,6,3.203,2.333,29.233,9.607,7.0,26.3,28.823,21.0,23.4,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s1,0,1,1,0.0
Bono East,Pru East,2017,7,2.59,3.333,-19.833,7.777,10.0,-17.833,23.33,30.0,-15.867,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,harvest_s1,0,1,1,0.0
Bono East,Pru East,2017,8,1.523,2.667,-42.133,4.567,8.0,-37.9,13.697,24.0,-33.667,0,1,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,inter_season,0,1,2,0.0
Bono East,Pru East,2017,9,4.347,4.0,13.633,13.037,12.0,12.3,39.12,36.0,10.9,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
Bono East,Pru East,2017,10,6.23,5.667,16.733,18.683,17.0,15.033,56.047,51.0,13.4,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,growing_s2,0,1,1,0.0
