date,admin1,admin2,market,category,commodity,unit,pricetype,currency,price,usdprice
2016-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,16.1,2.31
2016-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,15.34,2.19
2016-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,16.89,2.4
2016-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,16.76,2.38
2016-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,18.9,2.67
2016-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,18.76,2.64
2016-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,18.6,2.61
2016-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,16.09,2.25
2016-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,19.92,2.78
2017-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,19.95,2.77
2017-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,18.11,2.51
2017-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,20.32,2.8
2017-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,17.49,2.4
2017-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,18.7,2.56
2017-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,17.74,2.42
2017-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,18.45,2.51
2017-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,19.78,2.68
2017-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,19.18,2.59
2017-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,20.34,2.74
2017-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,17.36,2.33
2017-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,20.38,2.73
2018-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,21.1,2.81
2018-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,22.09,2.94
2018-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,19.87,2.63
2018-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,19.46,2.57
2018-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,18.36,2.42
2018-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,18.88,2.48
2018-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,19.93,2.61
2018-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,20.61,2.69
2018-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,22.77,2.96
2018-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,19.69,2.55
2018-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,18.79,2.42
2018-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,20.83,2.68
2019-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,23.33,2.99
2019-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,22.86,2.92
2019-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,21.82,2.78
2019-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,20.95,2.66
2019-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,19.15,2.42
2019-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,20.29,2.56
2019-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,18.49,2.33
2019-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,23.23,2.91
2019-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,22.64,2.83
2019-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,20.61,2.57
2019-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,19.57,2.43
2019-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,22.62,2.8
2020-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,22.96,2.83
2020-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,24.34,3.0
2020-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,23.46,2.88
2020-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,18.98,2.32
2020-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,20.45,2.49
2020-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,18.81,2.29
2020-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,22.53,2.73
2020-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,24.09,2.91
2020-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,24.38,2.94
2020-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,21.26,2.55
2020-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,20.2,2.42
2020-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,20.65,2.47
2021-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,26.16,3.11
2021-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,23.48,2.79
2021-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,22.56,2.67
2021-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,21.75,2.57
2021-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,19.84,2.33
2021-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,20.06,2.35
2021-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,22.38,2.62
2021-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,24.62,2.87
2021-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,24.31,2.83
2021-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,22.78,2.64
2021-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,22.68,2.62
2021-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,24.07,2.77
2022-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,32.13,3.69
2022-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,31.84,3.65
2022-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,32.59,3.72
2022-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,27.21,3.1
2022-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,27.85,3.16
2022-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,26.88,3.05
2022-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,27.87,3.15
2022-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,29.42,3.31
2022-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,32.32,3.63
2022-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,28.13,3.15
2022-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,27.55,3.08
2022-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,30.42,3.39
2023-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,28.96,3.22
2023-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,29.71,3.29
2023-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,27.63,3.05
2023-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,23.54,2.59
2023-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,23.19,2.55
2023-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,21.83,2.39
2023-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,24.48,2.68
2023-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,23.34,2.54
2023-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,25.97,2.82
2023-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,24.4,2.64
2023-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,23.76,2.57
2023-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,25.9,2.79
2024-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,29.79,3.2
2024-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,27.6,2.96
2024-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,28.51,3.05
2024-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,25.53,2.72
2024-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,24.99,2.66
2024-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,25.15,2.67
2024-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,23.98,2.54
2024-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,27.27,2.88
2024-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,25.11,2.64
2024-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,26.89,2.82
2024-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,23.12,2.42
2024-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Cowpeas,KG,Retail,GHS,26.41,2.76
2003-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,6.67,2.22
2003-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,6.3,2.08
2003-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,5.95,1.95
2003-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,5.82,1.89
2003-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,5.67,1.83
2003-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,5.94,1.9
2003-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,5.59,1.77
2003-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,6.86,2.16
2003-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,6.83,2.13
2003-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,6.53,2.02
2003-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,7.03,2.16
2003-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,5.9,1.8
2004-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,7.63,2.31
2004-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,6.19,1.86
2004-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,6.81,2.03
2004-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,6.19,1.83
2004-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,5.53,1.63
2004-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,7.06,2.06
2004-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,6.53,1.89
2004-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,7.78,2.24
2004-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,7.49,2.14
2004-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,7.4,2.1
2004-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,6.44,1.81
2004-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,7.89,2.21
2005-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,8.33,2.31
2005-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,7.73,2.13
2005-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,7.52,2.06
2005-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,6.63,1.8
2005-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,7.54,2.04
2005-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,7.31,1.96
2005-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,8.74,2.33
2005-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,8.13,2.15
2005-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,8.65,2.28
2005-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,7.9,2.07
2005-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,7.47,1.94
2005-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,9.0,2.32
2006-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,10.08,2.58
2006-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,8.53,2.17
2006-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,8.46,2.14
2006-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,8.53,2.15
2006-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,8.22,2.06
2006-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,8.55,2.12
2006-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,8.73,2.16
2006-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,8.92,2.19
2006-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,9.95,2.43
2006-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,10.25,2.48
2006-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,8.74,2.11
2006-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,9.94,2.38
2007-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,10.66,2.54
2007-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,9.39,2.22
2007-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,9.68,2.28
2007-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,9.19,2.15
2007-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,9.17,2.13
2007-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,9.98,2.31
2007-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,10.42,2.4
2007-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,10.15,2.32
2007-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,10.65,2.42
2007-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,9.54,2.16
2007-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,10.59,2.38
2007-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,10.39,2.32
2008-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,14.0,3.11
2008-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.6,2.78
2008-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.05,2.65
2008-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,13.13,2.87
2008-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.7,2.76
2008-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,11.58,2.5
2008-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.06,2.59
2008-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,13.87,2.97
2008-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,13.83,2.94
2008-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,13.79,2.92
2008-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,14.4,3.03
2008-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,14.91,3.12
2009-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,11.47,2.39
2009-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,10.89,2.26
2009-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,11.11,2.29
2009-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,11.05,2.27
2009-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,10.1,2.06
2009-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,11.03,2.24
2009-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,11.0,2.22
2009-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.97,2.61
2009-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.99,2.6
2009-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,11.96,2.38
2009-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,10.68,2.11
2009-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,11.58,2.28
2010-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,11.82,2.32
2010-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.54,2.45
2010-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.22,2.37
2010-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,11.68,2.26
2010-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,10.99,2.11
2010-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.41,2.38
2010-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,13.07,2.49
2010-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.4,2.35
2010-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,14.35,2.71
2010-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,13.07,2.45
2010-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.07,2.26
2010-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,13.93,2.59
2011-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,13.64,2.53
2011-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.29,2.27
2011-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.43,2.28
2011-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,11.94,2.18
2011-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,11.15,2.03
2011-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.8,2.32
2011-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.46,2.25
2011-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.83,2.3
2011-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,14.96,2.67
2011-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,13.58,2.41
2011-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,13.95,2.47
2011-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,14.35,2.53
2012-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,15.36,2.69
2012-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,14.95,2.61
2012-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,13.82,2.4
2012-04-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.88,2.23
2012-05-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,13.29,2.29
2012-06-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,13.68,2.35
2012-07-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,13.07,2.23
2012-08-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,16.35,2.78
2012-09-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,15.49,2.63
2012-10-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,14.84,2.5
2012-11-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,12.87,2.16
2012-12-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,15.02,2.51
2013-01-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,16.64,2.77
2013-02-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,14.21,2.36
2013-03-01,Western,Western,Sekondi-Takoradi,Cereals and Tubers,Groundnuts,KG,Retail,GHS,13.64,2.25
