date,adm1_name,adm2_name,rfh,rfh_avg,rfq,r1h,r1h_avg,r1q,r3h,r3h_avg,r3q
2024-11-16,Oti,Dambai,9.68,15,-35.2,29.04,45,-31.7,87.13,135,-28.2
2024-11-26,Oti,Dambai,30.24,25,20.9,90.73,75,18.8,272.2,225,16.7
2024-12-06,Oti,Dambai,52.53,32,64.0,157.6,96,57.6,472.81,288,51.2
2024-12-16,Oti,Dambai,22.38,18,24.2,67.15,54,21.8,201.44,162,19.4
2024-12-26,Oti,Dambai,12.66,8,57.5,37.98,24,51.8,113.94,72,46.0
2003-01-01,Oti,Nkwanta South,1.57,2,-20.7,4.7,6,-18.6,14.09,18,-16.5
2003-01-11,Oti,Nkwanta South,2.2,3,-25.7,6.61,9,-23.1,19.83,27,-20.6
2003-01-21,Oti,Nkwanta South,9.14,8,14.1,27.42,24,12.7,82.27,72,11.3
2003-01-31,Oti,Nkwanta South,22.77,18,26.3,68.3,54,23.7,204.91,162,21.1
2003-02-10,Oti,Nkwanta South,18.16,28,-35.0,54.49,84,-31.5,163.47,252,-28.0
2003-02-20,Oti,Nkwanta South,33.03,35,-5.6,99.08,105,-5.1,297.25,315,-4.5
2003-03-02,Oti,Nkwanta South,19.85,20,-0.7,59.55,60,-0.7,178.66,180,-0.6
2003-03-12,Oti,Nkwanta South,12.11,15,-19.1,36.34,45,-17.2,109.03,135,-15.3
2003-03-22,Oti,Nkwanta South,21.21,25,-15.1,63.62,75,-13.6,190.85,225,-12.1
2003-04-01,Oti,Nkwanta South,39.17,32,22.3,117.5,96,20.1,352.49,288,17.9
2003-04-11,Oti,Nkwanta South,20.35,18,13.0,61.05,54,11.7,183.14,162,10.4
2003-04-21,Oti,Nkwanta South,10.0,8,24.6,29.99,24,22.2,89.97,72,19.7
2003-05-01,Oti,Nkwanta South,4.51,4,12.3,13.52,12,11.1,40.55,36,9.9
2003-05-11,Oti,Nkwanta South,1.13,2,-41.6,3.38,6,-37.4,10.14,18,-33.3
2003-05-21,Oti,Nkwanta South,1.32,1,28.8,3.95,3,26.0,11.86,9,23.1
2003-05-31,Oti,Nkwanta South,1.05,2,-45.3,3.14,6,-40.8,9.43,18,-36.3
2003-06-10,Oti,Nkwanta South,4.45,5,-10.7,13.36,15,-9.6,40.09,45,-8.6
2003-06-20,Oti,Nkwanta South,8.37,12,-30.0,25.12,36,-27.0,75.36,108,-24.0
2003-06-30,Oti,Nkwanta South,6.47,8,-18.9,19.42,24,-17.0,58.26,72,-15.1
2003-07-10,Oti,Nkwanta South,5.16,5,3.1,15.48,15,2.8,46.43,45,2.5
2003-07-20,Oti,Nkwanta South,2.43,3,-18.4,7.28,9,-16.6,21.85,27,-14.8
2003-07-30,Oti,Nkwanta South,2.68,4,-32.3,8.03,12,-29.1,24.08,36,-25.8
2003-08-09,Oti,Nkwanta South,6.99,5,39.0,20.97,15,35.1,62.92,45,31.2
2003-08-19,Oti,Nkwanta South,2.85,3,-4.8,8.55,9,-4.3,25.65,27,-3.9
2003-08-29,Oti,Nkwanta South,1.47,2,-25.1,4.42,6,-22.6,13.25,18,-20.1
2003-09-08,Oti,Nkwanta South,0.92,2,-51.5,2.75,6,-46.4,8.26,18,-41.2
2003-09-18,Oti,Nkwanta South,0.66,3,-75.5,1.98,9,-67.9,5.94,27,-60.4
2003-09-28,Oti,Nkwanta South,3.67,4,-8.1,11.0,12,-7.3,33.0,36,-6.5
2003-10-08,Oti,Nkwanta South,1.28,3,-55.6,3.83,9,-50.0,11.5,27,-44.5
2003-10-18,Oti,Nkwanta South,2.71,2,33.9,8.14,6,30.5,24.41,18,27.1
2003-10-28,Oti,Nkwanta South,3.04,3,1.2,9.11,9,1.1,27.33,27,1.0
2003-11-07,Oti,Nkwanta South,4.95,3,62.8,14.84,9,56.6,44.53,27,50.3
2003-11-17,Oti,Nkwanta South,2.22,2,10.6,6.67,6,9.6,20.01,18,8.5
2003-11-27,Oti,Nkwanta South,2.91,4,-26.6,8.73,12,-23.9,26.19,36,-21.3
2003-12-07,Oti,Nkwanta South,2.24,6,-61.6,6.72,18,-55.5,20.16,54,-49.3
2003-12-17,Oti,Nkwanta South,14.82,12,23.3,44.47,36,21.0,133.41,108,18.7
2003-12-27,Oti,Nkwanta South,0.7,2,-61.9,2.1,6,-55.7,6.31,18,-49.5
2004-01-06,Oti,Nkwanta South,2.49,3,-16.5,7.47,9,-14.8,22.41,27,-13.2
2004-01-16,Oti,Nkwanta South,12.19,8,51.7,36.56,24,46.5,109.67,72,41.3
2004-01-26,Oti,Nkwanta South,21.05,18,16.9,63.16,54,15.2,189.49,162,13.5
2004-02-05,Oti,Nkwanta South,30.92,28,10.4,92.77,84,9.4,278.32,252,8.3
2004-02-15,Oti,Nkwanta South,43.73,35,24.9,131.2,105,22.4,393.61,315,19.9
2004-02-25,Oti,Nkwanta South,24.99,20,24.8,74.97,60,22.3,224.9,180,19.9
2004-03-06,Oti,Nkwanta South,21.72,15,44.5,65.16,45,40.0,195.47,135,35.6
2004-03-16,Oti,Nkwanta South,20.94,25,-16.2,62.81,75,-14.6,188.42,225,-13.0
2004-03-26,Oti,Nkwanta South,28.8,32,-10.0,86.39,96,-9.0,259.18,288,-8.0
2004-04-05,Oti,Nkwanta South,13.39,18,-25.5,40.16,54,-22.9,120.49,162,-20.4
2004-04-15,Oti,Nkwanta South,7.92,8,-1.0,23.75,24,-0.9,71.26,72,-0.8
2004-04-25,Oti,Nkwanta South,3.8,4,-4.8,11.4,12,-4.4,34.21,36,-3.9
2004-05-05,Oti,Nkwanta South,0.25,2,-83.6,0.74,6,-75.2,2.21,18,-66.9
2004-05-15,Oti,Nkwanta South,0.51,1,-44.6,1.53,3,-40.1,4.59,9,-35.7
2004-05-25,Oti,Nkwanta South,3.44,2,68.5,10.32,6,61.7,30.95,18,54.8
2004-06-04,Oti,Nkwanta South,5.43,5,8.4,16.28,15,7.5,48.85,45,6.7
2004-06-14,Oti,Nkwanta South,14.5,12,20.7,43.51,36,18.6,130.54,108,16.6
2004-06-24,Oti,Nkwanta South,7.7,8,-3.7,23.1,24,-3.3,69.29,72,-3.0
2004-07-04,Oti,Nkwanta South,1.7,5,-64.8,5.09,15,-58.3,15.28,45,-51.8
2004-07-14,Oti,Nkwanta South,2.84,3,-5.2,8.52,9,-4.7,25.55,27,-4.1
2004-07-24,Oti,Nkwanta South,5.56,4,38.1,16.69,12,34.3,50.06,36,30.5
2004-08-03,Oti,Nkwanta South,2.93,5,-40.7,8.78,15,-36.6,26.33,45,-32.5
2004-08-13,Oti,Nkwanta South,3.93,3,30.1,11.8,9,27.1,35.4,27,24.1
2004-08-23,Oti,Nkwanta South,0.3,2,-81.0,0.89,6,-72.9,2.68,18,-64.8
2004-09-02,Oti,Nkwanta South,2.02,2,1.0,6.06,6,0.9,18.18,18,0.8
2004-09-12,Oti,Nkwanta South,3.68,3,22.0,11.04,9,19.8,33.13,27,17.6
2004-09-22,Oti,Nkwanta South,3.53,4,-11.4,10.6,12,-10.3,31.79,36,-9.1
2004-10-02,Oti,Nkwanta South,6.09,3,99.7,18.27,9,89.7,54.82,27,79.8
2004-10-12,Oti,Nkwanta South,1.51,2,-23.5,4.52,6,-21.1,13.56,18,-18.8
2004-10-22,Oti,Nkwanta South,2.28,3,-23.3,6.83,9,-21.0,20.49,27,-18.7
2004-11-01,Oti,Nkwanta South,3.26,3,8.2,9.77,9,7.4,29.3,27,6.6
2004-11-11,Oti,Nkwanta South,1.25,2,-36.0,3.74,6,-32.4,11.21,18,-28.8
2004-11-21,Oti,Nkwanta South,1.84,4,-52.7,5.51,12,-47.5,16.54,36,-42.2
2004-12-01,Oti,Nkwanta South,3.8,6,-36.0,11.41,18,-32.4,34.24,54,-28.8
2004-12-11,Oti,Nkwanta South,14.65,12,21.9,43.96,36,19.7,131.88,108,17.5
2004-12-21,Oti,Nkwanta South,1.7,2,-14.5,5.09,6,-13.1,15.26,18,-11.6
2004-12-31,Oti,Nkwanta South,5.13,3,68.6,15.38,9,61.8,46.15,27,54.9
2005-01-10,Oti,Nkwanta South,6.9,8,-13.6,20.69,24,-12.3,62.07,72,-10.9
2005-01-20,Oti,Nkwanta South,21.55,18,19.6,64.66,54,17.7,193.97,162,15.7
2005-01-30,Oti,Nkwanta South,31.83,28,13.6,95.49,84,12.3,286.48,252,10.9
2005-02-09,Oti,Nkwanta South,30.78,35,-12.0,92.34,105,-10.8,277.03,315,-9.6
2005-02-19,Oti,Nkwanta South,15.17,20,-24.0,45.5,60,-21.6,136.5,180,-19.2
2005-03-01,Oti,Nkwanta South,7.64,15,-48.7,22.92,45,-43.9,68.76,135,-39.0
2005-03-11,Oti,Nkwanta South,28.73,25,14.9,86.2,75,13.4,258.6,225,11.9
2005-03-21,Oti,Nkwanta South,42.19,32,31.7,126.56,96,28.6,379.67,288,25.4
2005-03-31,Oti,Nkwanta South,10.05,18,-43.9,30.15,54,-39.5,90.45,162,-35.1
2005-04-10,Oti,Nkwanta South,7.07,8,-11.4,21.22,24,-10.3,63.66,72,-9.1
2005-04-20,Oti,Nkwanta South,3.0,4,-24.4,9.0,12,-22.0,27.0,36,-19.5
2005-04-30,Oti,Nkwanta South,2.55,2,26.3,7.65,6,23.6,22.96,18,21.0
2005-05-10,Oti,Nkwanta South,0.75,1,-22.4,2.26,3,-20.2,6.78,9,-17.9
2005-05-20,Oti,Nkwanta South,3.32,2,63.0,9.97,6,56.7,29.91,18,50.4
2005-05-30,Oti,Nkwanta South,4.33,5,-13.2,12.98,15,-11.9,38.95,45,-10.6
2005-06-09,Oti,Nkwanta South,7.67,12,-35.8,23.02,36,-32.2,69.05,108,-28.6
2005-06-19,Oti,Nkwanta South,6.83,8,-14.5,20.48,24,-13.0,61.45,72,-11.6
2005-06-29,Oti,Nkwanta South,4.37,5,-12.3,13.12,15,-11.1,39.35,45,-9.8
2005-07-09,Oti,Nkwanta South,3.66,3,21.2,10.97,9,19.1,32.92,27,17.0
2005-07-19,Oti,Nkwanta South,3.44,4,-13.7,10.32,12,-12.3,30.96,36,-10.9
2005-07-29,Oti,Nkwanta South,5.77,5,15.1,17.31,15,13.6,51.93,45,12.1
2005-08-08,Oti,Nkwanta South,2.01,3,-31.9,6.04,9,-28.7,18.11,27,-25.5
2005-08-18,Oti,Nkwanta South,1.71,2,-14.0,5.12,6,-12.6,15.35,18,-11.2
2005-08-28,Oti,Nkwanta South,1.21,2,-37.4,3.64,6,-33.6,10.93,18,-29.9
2005-09-07,Oti,Nkwanta South,1.94,3,-34.1,5.83,9,-30.7,17.48,27,-27.3
2005-09-17,Oti,Nkwanta South,5.91,4,46.6,17.74,12,42.0,53.21,36,37.3
2005-09-27,Oti,Nkwanta South,2.11,3,-28.8,6.32,9,-26.0,18.95,27,-23.1
2005-10-07,Oti,Nkwanta South,1.65,2,-16.6,4.96,6,-14.9,14.87,18,-13.2
2005-10-17,Oti,Nkwanta South,4.31,3,42.1,12.92,9,37.9,38.75,27,33.7
2005-10-27,Oti,Nkwanta South,3.94,3,30.2,11.81,9,27.2,35.44,27,24.2
2005-11-06,Oti,Nkwanta South,3.64,2,78.2,10.92,6,70.3,32.77,18,62.5
2005-11-16,Oti,Nkwanta South,4.72,4,17.7,14.17,12,15.9,42.52,36,14.1
2005-11-26,Oti,Nkwanta South,4.8,6,-19.7,14.4,18,-17.7,43.19,54,-15.7
2005-12-06,Oti,Nkwanta South,19.2,12,59.5,57.6,36,53.6,172.8,108,47.6
2005-12-16,Oti,Nkwanta South,2.58,2,27.7,7.75,6,24.9,23.24,18,22.2
2005-12-26,Oti,Nkwanta South,2.81,3,-6.2,8.42,9,-5.6,25.26,27,-5.0
2006-01-05,Oti,Nkwanta South,8.14,8,1.8,24.43,24,1.6,73.29,72,1.4
2006-01-15,Oti,Nkwanta South,18.9,18,5.0,56.69,54,4.5,170.07,162,4.0
2006-01-25,Oti,Nkwanta South,26.22,28,-6.3,78.67,84,-5.7,236.02,252,-5.1
2006-02-04,Oti,Nkwanta South,22.27,35,-36.3,66.82,105,-32.6,200.46,315,-29.0
2006-02-14,Oti,Nkwanta South,28.95,20,44.5,86.84,60,40.1,260.52,180,35.6
2006-02-24,Oti,Nkwanta South,14.91,15,-0.6,44.72,45,-0.6,134.16,135,-0.5
2006-03-06,Oti,Nkwanta South,26.24,25,4.9,78.72,75,4.4,236.15,225,3.9
2006-03-16,Oti,Nkwanta South,49.66,32,55.0,148.99,96,49.5,446.98,288,44.0
2006-03-26,Oti,Nkwanta South,14.58,18,-18.9,43.75,54,-17.0,131.25,162,-15.1
2006-04-05,Oti,Nkwanta South,9.64,8,20.2,28.92,24,18.2,86.75,72,16.2
2006-04-15,Oti,Nkwanta South,2.81,4,-29.0,8.43,12,-26.1,25.3,36,-23.2
2006-04-25,Oti,Nkwanta South,2.32,2,15.3,6.96,6,13.8,20.89,18,12.2
2006-05-05,Oti,Nkwanta South,1.15,1,13.7,3.45,3,12.4,10.36,9,11.0
2006-05-15,Oti,Nkwanta South,2.79,2,37.6,8.37,6,33.9,25.12,18,30.1
2006-05-25,Oti,Nkwanta South,7.11,5,41.5,21.34,15,37.3,64.03,45,33.2
2006-06-04,Oti,Nkwanta South,9.97,12,-16.8,29.92,36,-15.1,89.75,108,-13.4
2006-06-14,Oti,Nkwanta South,11.54,8,43.7,34.63,24,39.4,103.88,72,35.0
2006-06-24,Oti,Nkwanta South,7.6,5,51.0,22.81,15,45.9,68.43,45,40.8
2006-07-04,Oti,Nkwanta South,2.69,3,-10.1,8.06,9,-9.1,24.19,27,-8.1
2006-07-14,Oti,Nkwanta South,3.99,4,-0.2,11.97,12,-0.2,35.91,36,-0.2
2006-07-24,Oti,Nkwanta South,4.13,5,-17.0,12.4,15,-15.3,37.21,45,-13.6
2006-08-03,Oti,Nkwanta South,2.62,3,-12.3,7.85,9,-11.1,23.56,27,-9.9
2006-08-13,Oti,Nkwanta South,0.8,2,-57.3,2.39,6,-51.6,7.17,18,-45.8
2006-08-23,Oti,Nkwanta South,2.78,2,37.0,8.33,6,33.3,25.0,18,29.6
2006-09-02,Oti,Nkwanta South,0.44,3,-82.7,1.31,9,-74.4,3.93,27,-66.1
2006-09-12,Oti,Nkwanta South,2.95,4,-25.5,8.86,12,-23.0,26.59,36,-20.4
2006-09-22,Oti,Nkwanta South,2.94,3,-1.9,8.83,9,-1.7,26.48,27,-1.5
2006-10-02,Oti,Nkwanta South,3.3,2,61.9,9.9,6,55.7,29.7,18,49.5
2006-10-12,Oti,Nkwanta South,2.32,3,-22.0,6.96,9,-19.8,20.87,27,-17.6
2006-10-22,Oti,Nkwanta South,3.53,3,17.3,10.6,9,15.5,31.81,27,13.8
2006-11-01,Oti,Nkwanta South,1.92,2,-3.9,5.76,6,-3.5,17.27,18,-3.1
2006-11-11,Oti,Nkwanta South,5.42,4,34.6,16.25,12,31.1,48.76,36,27.7
2006-11-21,Oti,Nkwanta South,6.75,6,12.3,20.25,18,11.1,60.76,54,9.9
2006-12-01,Oti,Nkwanta South,14.91,12,24.0,44.72,36,21.6,134.15,108,19.2
2006-12-11,Oti,Nkwanta South,1.45,2,-26.2,4.35,6,-23.6,13.04,18,-21.0
2006-12-21,Oti,Nkwanta South,1.73,3,-40.9,5.2,9,-36.8,15.59,27,-32.7
2006-12-31,Oti,Nkwanta South,8.92,8,11.3,26.75,24,10.2,80.26,72,9.1
2007-01-10,Oti,Nkwanta South,15.56,18,-13.5,46.68,54,-12.1,140.05,162,-10.8
2007-01-20,Oti,Nkwanta South,28.23,28,0.8,84.68,84,0.7,254.05,252,0.6
2007-01-30,Oti,Nkwanta South,37.93,35,8.4,113.8,105,7.5,341.41,315,6.7
2007-02-09,Oti,Nkwanta South,26.83,20,34.0,80.49,60,30.6,241.47,180,27.2
2007-02-19,Oti,Nkwanta South,18.34,15,22.1,55.03,45,19.9,165.09,135,17.7
2007-03-01,Oti,Nkwanta South,20.4,25,-18.3,61.21,75,-16.5,183.63,225,-14.7
2007-03-11,Oti,Nkwanta South,22.27,32,-30.3,66.8,96,-27.3,200.41,288,-24.3
2007-03-21,Oti,Nkwanta South,26.54,18,47.2,79.61,54,42.4,238.83,162,37.7
2007-03-31,Oti,Nkwanta South,4.04,8,-48.8,12.13,24,-44.0,36.39,72,-39.1
2007-04-10,Oti,Nkwanta South,3.32,4,-16.6,9.96,12,-14.9,29.89,36,-13.2
2007-04-20,Oti,Nkwanta South,2.65,2,30.7,7.94,6,27.7,23.81,18,24.6
2007-04-30,Oti,Nkwanta South,2.23,1,111.7,6.69,3,100.6,20.06,9,89.4
2007-05-10,Oti,Nkwanta South,1.81,2,-9.0,5.43,6,-8.1,16.29,18,-7.2
2007-05-20,Oti,Nkwanta South,5.05,5,0.9,15.14,15,0.8,45.43,45,0.8
2007-05-30,Oti,Nkwanta South,8.94,12,-25.3,26.81,36,-22.8,80.44,108,-20.2
2007-06-09,Oti,Nkwanta South,8.32,8,3.9,24.95,24,3.5,74.85,72,3.1
2007-06-19,Oti,Nkwanta South,2.99,5,-39.5,8.96,15,-35.5,26.89,45,-31.6
2007-06-29,Oti,Nkwanta South,2.06,3,-30.3,6.19,9,-27.2,18.56,27,-24.2
2007-07-09,Oti,Nkwanta South,5.15,4,27.9,15.44,12,25.2,46.31,36,22.4
2007-07-19,Oti,Nkwanta South,4.24,5,-14.9,12.72,15,-13.4,38.17,45,-11.9
2007-07-29,Oti,Nkwanta South,4.15,3,37.0,12.44,9,33.3,37.32,27,29.6
2007-08-08,Oti,Nkwanta South,1.85,2,-7.3,5.54,6,-6.6,16.62,18,-5.8
2007-08-18,Oti,Nkwanta South,0.63,2,-65.2,1.89,6,-58.7,5.68,18,-52.1
2007-08-28,Oti,Nkwanta South,4.46,3,47.1,13.38,9,42.4,40.14,27,37.7
2007-09-07,Oti,Nkwanta South,2.03,4,-48.1,6.08,12,-43.3,18.24,36,-38.5
2007-09-17,Oti,Nkwanta South,2.25,3,-24.3,6.74,9,-21.8,20.23,27,-19.4
2007-09-27,Oti,Nkwanta South,1.8,2,-9.5,5.4,6,-8.6,16.2,18,-7.6
2007-10-07,Oti,Nkwanta South,4.26,3,40.6,12.77,9,36.5,38.32,27,32.4
2007-10-17,Oti,Nkwanta South,2.34,3,-21.2,7.03,9,-19.1,21.08,27,-17.0
2007-10-27,Oti,Nkwanta South,1.07,2,-44.1,3.22,6,-39.7,9.66,18,-35.3
2007-11-06,Oti,Nkwanta South,4.24,4,6.0,12.73,12,5.4,38.2,36,4.8
2007-11-16,Oti,Nkwanta South,5.57,6,-7.0,16.72,18,-6.3,50.15,54,-5.6
2007-11-26,Oti,Nkwanta South,10.36,12,-13.5,31.09,36,-12.2,93.28,108,-10.8
2007-12-06,Oti,Nkwanta South,2.22,2,10.3,6.65,6,9.3,19.95,18,8.2
2007-12-16,Oti,Nkwanta South,1.5,3,-48.5,4.49,9,-43.7,13.46,27,-38.8
2007-12-26,Oti,Nkwanta South,3.7,8,-53.1,11.09,24,-47.8,33.26,72,-42.5
2008-01-05,Oti,Nkwanta South,28.69,18,59.1,86.08,54,53.2,258.24,162,47.3
2008-01-15,Oti,Nkwanta South,28.78,28,2.8,86.34,84,2.5,259.03,252,2.2
2008-01-25,Oti,Nkwanta South,36.61,35,4.6,109.83,105,4.1,329.5,315,3.7
2008-02-04,Oti,Nkwanta South,15.7,20,-21.4,47.1,60,-19.3,141.29,180,-17.1
2008-02-14,Oti,Nkwanta South,18.82,15,25.3,56.45,45,22.7,169.34,135,20.2
2008-02-24,Oti,Nkwanta South,21.4,25,-14.3,64.2,75,-12.9,192.59,225,-11.5
2008-03-05,Oti,Nkwanta South,8.32,32,-73.8,24.95,96,-66.4,74.86,288,-59.0
2008-03-15,Oti,Nkwanta South,15.16,18,-15.7,45.49,54,-14.1,136.48,162,-12.5
2008-03-25,Oti,Nkwanta South,7.3,8,-8.7,21.89,24,-7.8,65.67,72,-6.9
2008-04-04,Oti,Nkwanta South,3.74,4,-6.2,11.23,12,-5.6,33.7,36,-5.0
2008-04-14,Oti,Nkwanta South,1.8,2,-9.5,5.4,6,-8.5,16.21,18,-7.6
2008-04-24,Oti,Nkwanta South,0.52,1,-44.0,1.55,3,-39.6,4.65,9,-35.2
2008-05-04,Oti,Nkwanta South,1.26,2,-35.3,3.78,6,-31.8,11.33,18,-28.2
2008-05-14,Oti,Nkwanta South,4.48,5,-10.2,13.44,15,-9.2,40.31,45,-8.2
2008-05-24,Oti,Nkwanta South,6.24,12,-47.6,18.72,36,-42.8,56.17,108,-38.1
2008-06-03,Oti,Nkwanta South,3.11,8,-60.4,9.32,24,-54.4,27.95,72,-48.3
2008-06-13,Oti,Nkwanta South,5.17,5,3.4,15.51,15,3.0,46.54,45,2.7
2008-06-23,Oti,Nkwanta South,3.14,3,4.6,9.43,9,4.2,28.29,27,3.7
2008-07-03,Oti,Nkwanta South,5.32,4,32.2,15.96,12,29.0,47.87,36,25.7
2008-07-13,Oti,Nkwanta South,4.55,5,-8.8,13.66,15,-7.9,40.97,45,-7.0
2008-07-23,Oti,Nkwanta South,1.51,3,-48.1,4.52,9,-43.3,13.57,27,-38.5
2008-08-02,Oti,Nkwanta South,0.06,2,-92.4,0.18,6,-83.1,0.54,18,-73.9
2008-08-12,Oti,Nkwanta South,1.11,2,-42.4,3.33,6,-38.2,9.99,18,-33.9
2008-08-22,Oti,Nkwanta South,3.53,3,17.0,10.58,9,15.3,31.75,27,13.6
2008-09-01,Oti,Nkwanta South,6.16,4,52.7,18.49,12,47.5,55.46,36,42.2
2008-09-11,Oti,Nkwanta South,3.07,3,2.2,9.2,9,2.0,27.61,27,1.7
2008-09-21,Oti,Nkwanta South,0.79,2,-57.8,2.36,6,-52.0,7.08,18,-46.2
2008-10-01,Oti,Nkwanta South,1.9,3,-35.5,5.7,9,-31.9,17.1,27,-28.4
2008-10-11,Oti,Nkwanta South,1.94,3,-34.2,5.82,9,-30.8,17.45,27,-27.4
2008-10-21,Oti,Nkwanta South,1.59,2,-19.3,4.78,6,-17.4,14.35,18,-15.5
2008-10-31,Oti,Nkwanta South,5.68,4,41.0,17.04,12,36.9,51.13,36,32.8
2008-11-10,Oti,Nkwanta South,8.4,6,39.3,25.19,18,35.4,75.58,54,31.4
2008-11-20,Oti,Nkwanta South,11.4,12,-5.0,34.19,36,-4.5,102.57,108,-4.0
2008-11-30,Oti,Nkwanta South,2.18,2,8.7,6.55,6,7.8,19.65,18,7.0
2008-12-10,Oti,Nkwanta South,2.0,3,-32.2,6.01,9,-28.9,18.03,27,-25.7
2008-12-20,Oti,Nkwanta South,3.73,8,-52.8,11.18,24,-47.5,33.53,72,-42.2
2008-12-30,Oti,Nkwanta South,26.94,18,49.4,80.83,54,44.5,242.48,162,39.5
2009-01-09,Oti,Nkwanta South,10.58,28,-62.0,31.74,84,-55.8,95.23,252,-49.6
2009-01-19,Oti,Nkwanta South,18.02,35,-48.4,54.06,105,-43.5,162.17,315,-38.7
2009-01-29,Oti,Nkwanta South,29.88,20,49.2,89.64,60,44.2,268.92,180,39.3
2009-02-08,Oti,Nkwanta South,15.07,15,0.5,45.21,45,0.4,135.64,135,0.4
2009-02-18,Oti,Nkwanta South,17.4,25,-30.3,52.2,75,-27.3,156.6,225,-24.2
2009-02-28,Oti,Nkwanta South,37.8,32,18.1,113.41,96,16.3,340.23,288,14.5
2009-03-10,Oti,Nkwanta South,21.87,18,21.4,65.6,54,19.2,196.79,162,17.1
2009-03-20,Oti,Nkwanta South,4.67,8,-41.1,14.0,24,-37.0,42.01,72,-32.9
2009-03-30,Oti,Nkwanta South,3.2,4,-19.5,9.6,12,-17.5,28.81,36,-15.6
2009-04-09,Oti,Nkwanta South,2.88,2,41.7,8.63,6,37.6,25.89,18,33.4
2009-04-19,Oti,Nkwanta South,0.39,1,-55.7,1.16,3,-50.1,3.49,9,-44.6
2009-04-29,Oti,Nkwanta South,2.28,2,13.4,6.85,6,12.1,20.54,18,10.7
2009-05-09,Oti,Nkwanta South,7.49,5,48.9,22.48,15,44.0,67.44,45,39.1
2009-05-19,Oti,Nkwanta South,3.63,12,-69.2,10.88,36,-62.3,32.64,108,-55.4
2009-05-29,Oti,Nkwanta South,7.15,8,-10.5,21.44,24,-9.5,64.32,72,-8.4
2009-06-08,Oti,Nkwanta South,5.46,5,9.0,16.37,15,8.1,49.12,45,7.2
2009-06-18,Oti,Nkwanta South,0.76,3,-72.3,2.28,9,-65.0,6.84,27,-57.8
2009-06-28,Oti,Nkwanta South,3.21,4,-19.4,9.62,12,-17.4,28.85,36,-15.5
2009-07-08,Oti,Nkwanta South,6.83,5,35.8,20.48,15,32.3,61.45,45,28.7
2009-07-18,Oti,Nkwanta South,2.12,3,-28.4,6.36,9,-25.6,19.08,27,-22.7
2009-07-28,Oti,Nkwanta South,0.52,2,-70.7,1.55,6,-63.6,4.64,18,-56.5
2009-08-07,Oti,Nkwanta South,3.13,2,53.8,9.39,6,48.5,28.18,18,43.1
2009-08-17,Oti,Nkwanta South,3.56,3,17.9,10.67,9,16.1,32.0,27,14.3
2009-08-27,Oti,Nkwanta South,3.9,4,-2.5,11.69,12,-2.3,35.07,36,-2.0
2009-09-06,Oti,Nkwanta South,2.88,3,-4.0,8.63,9,-3.6,25.89,27,-3.2
2009-09-16,Oti,Nkwanta South,3.03,2,49.0,9.08,6,44.1,27.25,18,39.2
2009-09-26,Oti,Nkwanta South,3.37,3,11.9,10.1,9,10.7,30.31,27,9.5
2009-10-06,Oti,Nkwanta South,3.81,3,26.0,11.42,9,23.4,34.26,27,20.8
2009-10-16,Oti,Nkwanta South,1.31,2,-33.0,3.92,6,-29.7,11.77,18,-26.4
2009-10-26,Oti,Nkwanta South,1.12,4,-70.1,3.37,12,-63.1,10.12,36,-56.1
2009-11-05,Oti,Nkwanta South,7.24,6,20.4,21.73,18,18.4,65.19,54,16.3
2009-11-15,Oti,Nkwanta South,15.85,12,31.8,47.56,36,28.7,142.68,108,25.5
2009-11-25,Oti,Nkwanta South,1.78,2,-10.7,5.33,6,-9.6,15.98,18,-8.6
2009-12-05,Oti,Nkwanta South,4.11,3,35.8,12.33,9,32.2,36.99,27,28.6
2009-12-15,Oti,Nkwanta South,7.16,8,-10.3,21.49,24,-9.3,64.46,72,-8.3
2009-12-25,Oti,Nkwanta South,17.55,18,-2.5,52.64,54,-2.3,157.92,162,-2.0
2010-01-04,Oti,Nkwanta South,41.14,28,46.8,123.43,84,42.1,370.29,252,37.4
2010-01-14,Oti,Nkwanta South,32.3,35,-7.7,96.91,105,-6.9,290.73,315,-6.1
2010-01-24,Oti,Nkwanta South,18.07,20,-9.6,54.22,60,-8.6,162.65,180,-7.7
2010-02-03,Oti,Nkwanta South,7.05,15,-52.6,21.16,45,-47.4,63.47,135,-42.1
2010-02-13,Oti,Nkwanta South,29.66,25,18.6,88.97,75,16.7,266.92,225,14.8
2010-02-23,Oti,Nkwanta South,25.97,32,-18.8,77.9,96,-16.9,233.7,288,-15.0
2010-03-05,Oti,Nkwanta South,18.74,18,4.1,56.21,54,3.7,168.63,162,3.3
2010-03-15,Oti,Nkwanta South,7.21,8,-9.7,21.64,24,-8.8,64.91,72,-7.8
2010-03-25,Oti,Nkwanta South,3.33,4,-16.3,9.99,12,-14.7,29.98,36,-13.0
2010-04-04,Oti,Nkwanta South,1.88,2,-5.6,5.65,6,-5.0,16.94,18,-4.5
2010-04-14,Oti,Nkwanta South,0.97,1,-2.8,2.91,3,-2.5,8.72,9,-2.2
2010-04-24,Oti,Nkwanta South,3.18,2,56.0,9.53,6,50.4,28.58,18,44.8
2010-05-04,Oti,Nkwanta South,7.66,5,52.2,22.98,15,46.9,68.94,45,41.7
2010-05-14,Oti,Nkwanta South,14.28,12,18.8,42.83,36,16.9,128.5,108,15.1
